"Step","GCN_features-16_layers-2_lr-0.0001 - test_accuracy","GCN_features-16_layers-2_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-2_lr-0.001 - test_accuracy","GCN_features-16_layers-2_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-2_lr-0.01 - test_accuracy","GCN_features-16_layers-2_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-2_lr-0.01 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.0001 - test_accuracy","GCN_features-16_layers-1_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.001 - test_accuracy","GCN_features-16_layers-1_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-1_lr-0.01 - test_accuracy","GCN_features-16_layers-1_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-1_lr-0.01 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.0001 - test_accuracy","GCN_features-16_layers-0_lr-0.0001 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.0001 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.001 - test_accuracy","GCN_features-16_layers-0_lr-0.001 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.001 - test_accuracy__MAX","GCN_features-16_layers-0_lr-0.01 - test_accuracy","GCN_features-16_layers-0_lr-0.01 - test_accuracy__MIN","GCN_features-16_layers-0_lr-0.01 - test_accuracy__MAX","GCN_features-8_layers-2_lr-0.0001 - test_accuracy","GCN_features-8_layers-2_lr-0.0001 - test_accuracy__MIN","GCN_features-8_layers-2_lr-0.0001 - test_accuracy__MAX"
"30","0.37700000405311584","0.37700000405311584","0.37700000405311584","0.382999986410141","0.382999986410141","0.382999986410141","0.3529999852180481","0.3529999852180481","0.3529999852180481","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.41899996995925903","0.41899996995925903","0.41899996995925903","0.3819999694824219","0.3819999694824219","0.3819999694824219","0.35600000619888306","0.35600000619888306","0.35600000619888306","0.3880000412464142","0.3880000412464142","0.3880000412464142","0.5080000162124634","0.5080000162124634","0.5080000162124634","0.24400000274181366","0.24400000274181366","0.24400000274181366"
"31","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.4099999964237213","0.4099999964237213","0.4099999964237213","0.4009999930858612","0.4009999930858612","0.4009999930858612","0.3630000054836273","0.3630000054836273","0.3630000054836273","0.42800000309944153","0.42800000309944153","0.42800000309944153","0.39399999380111694","0.39399999380111694","0.39399999380111694","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.4449999928474426","0.4449999928474426","0.4449999928474426","0.4620000422000885","0.4620000422000885","0.4620000422000885","0.24699999392032623","0.24699999392032623","0.24699999392032623"
"32","0.3779999911785126","0.3779999911785126","0.3779999911785126","0.3850000202655792","0.3850000202655792","0.3850000202655792","0.3720000088214874","0.3720000088214874","0.3720000088214874","0.3790000081062317","0.3790000081062317","0.3790000081062317","0.42100000381469727","0.42100000381469727","0.42100000381469727","0.37599995732307434","0.37599995732307434","0.37599995732307434","0.3529999852180481","0.3529999852180481","0.3529999852180481","0.38999998569488525","0.38999998569488525","0.38999998569488525","0.4909999966621399","0.4909999966621399","0.4909999966621399","0.2639999985694885","0.2639999985694885","0.2639999985694885"
"33","0.3649999797344208","0.3649999797344208","0.3649999797344208","0.4110000431537628","0.4110000431537628","0.4110000431537628","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.3610000014305115","0.3610000014305115","0.3610000014305115","0.4339999854564667","0.4339999854564667","0.4339999854564667","0.39900001883506775","0.39900001883506775","0.39900001883506775","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.44999995827674866","0.44999995827674866","0.44999995827674866","0.46299999952316284","0.46299999952316284","0.46299999952316284","0.2809999883174896","0.2809999883174896","0.2809999883174896"
"34","0.3790000081062317","0.3790000081062317","0.3790000081062317","0.3869999945163727","0.3869999945163727","0.3869999945163727","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.37700000405311584","0.37700000405311584","0.37700000405311584","0.414000004529953","0.414000004529953","0.414000004529953","0.3680000305175781","0.3680000305175781","0.3680000305175781","0.35600000619888306","0.35600000619888306","0.35600000619888306","0.3840000033378601","0.3840000033378601","0.3840000033378601","0.4860000014305115","0.4860000014305115","0.4860000014305115","0.27399998903274536","0.27399998903274536","0.27399998903274536"
"35","0.367000013589859","0.367000013589859","0.367000013589859","0.4059999883174896","0.4059999883174896","0.4059999883174896","0.40299999713897705","0.40299999713897705","0.40299999713897705","0.3580000102519989","0.3580000102519989","0.3580000102519989","0.4230000078678131","0.4230000078678131","0.4230000078678131","0.39100000262260437","0.39100000262260437","0.39100000262260437","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.43799999356269836","0.43799999356269836","0.43799999356269836","0.4639999568462372","0.4639999568462372","0.4639999568462372","0.2930000126361847","0.2930000126361847","0.2930000126361847"
"36","0.3819999694824219","0.3819999694824219","0.3819999694824219","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.3869999945163727","0.3869999945163727","0.3869999945163727","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.4099999964237213","0.4099999964237213","0.4099999964237213","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.3569999933242798","0.3569999933242798","0.3569999933242798","0.38999998569488525","0.38999998569488525","0.38999998569488525","0.47999998927116394","0.47999998927116394","0.47999998927116394","0.2919999957084656","0.2919999957084656","0.2919999957084656"
"37","0.3630000054836273","0.3630000054836273","0.3630000054836273","0.4169999957084656","0.4169999957084656","0.4169999957084656","0.40400001406669617","0.40400001406669617","0.40400001406669617","0.35499998927116394","0.35499998927116394","0.35499998927116394","0.42399999499320984","0.42399999499320984","0.42399999499320984","0.38600000739097595","0.38600000739097595","0.38600000739097595","0.35899999737739563","0.35899999737739563","0.35899999737739563","0.4410000145435333","0.4410000145435333","0.4410000145435333","0.46700000762939453","0.46700000762939453","0.46700000762939453","0.3089999854564667","0.3089999854564667","0.3089999854564667"
"38","0.38600000739097595","0.38600000739097595","0.38600000739097595","0.39100000262260437","0.39100000262260437","0.39100000262260437","0.39399999380111694","0.39399999380111694","0.39399999380111694","0.37700000405311584","0.37700000405311584","0.37700000405311584","0.4099999964237213","0.4099999964237213","0.4099999964237213","0.3610000014305115","0.3610000014305115","0.3610000014305115","0.3569999933242798","0.3569999933242798","0.3569999933242798","0.39100000262260437","0.39100000262260437","0.39100000262260437","0.4749999940395355","0.4749999940395355","0.4749999940395355","0.30399999022483826","0.30399999022483826","0.30399999022483826"
"39","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.41600000858306885","0.41600000858306885","0.41600000858306885","0.40799999237060547","0.40799999237060547","0.40799999237060547","0.3580000102519989","0.3580000102519989","0.3580000102519989","0.41899996995925903","0.41899996995925903","0.41899996995925903","0.3850000202655792","0.3850000202655792","0.3850000202655792","0.35899999737739563","0.35899999737739563","0.35899999737739563","0.45100000500679016","0.45100000500679016","0.45100000500679016","0.4639999568462372","0.4639999568462372","0.4639999568462372","0.3240000009536743","0.3240000009536743","0.3240000009536743"
"40","0.3880000412464142","0.3880000412464142","0.3880000412464142","0.3889999985694885","0.3889999985694885","0.3889999985694885","0.3959999978542328","0.3959999978542328","0.3959999978542328","0.3720000088214874","0.3720000088214874","0.3720000088214874","0.4129999577999115","0.4129999577999115","0.4129999577999115","0.35499998927116394","0.35499998927116394","0.35499998927116394","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.3919999897480011","0.3919999897480011","0.3919999897480011","0.47300001978874207","0.47300001978874207","0.47300001978874207","0.31299999356269836","0.31299999356269836","0.31299999356269836"
"41","0.3610000014305115","0.3610000014305115","0.3610000014305115","0.41999998688697815","0.41999998688697815","0.41999998688697815","0.4099999964237213","0.4099999964237213","0.4099999964237213","0.35499998927116394","0.35499998927116394","0.35499998927116394","0.41999998688697815","0.41999998688697815","0.41999998688697815","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.44600000977516174","0.44600000977516174","0.44600000977516174","0.4620000422000885","0.4620000422000885","0.4620000422000885","0.32600000500679016","0.32600000500679016","0.32600000500679016"
"42","0.3869999945163727","0.3869999945163727","0.3869999945163727","0.39800000190734863","0.39800000190734863","0.39800000190734863","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.37299999594688416","0.37299999594688416","0.37299999594688416","0.4180000126361847","0.4180000126361847","0.4180000126361847","0.35600000619888306","0.35600000619888306","0.35600000619888306","0.36000001430511475","0.36000001430511475","0.36000001430511475","0.3880000412464142","0.3880000412464142","0.3880000412464142","0.46799999475479126","0.46799999475479126","0.46799999475479126","0.3199999928474426","0.3199999928474426","0.3199999928474426"
"43","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.4090000092983246","0.4090000092983246","0.4090000092983246","0.4099999964237213","0.4099999964237213","0.4099999964237213","0.35099998116493225","0.35099998116493225","0.35099998116493225","0.4180000126361847","0.4180000126361847","0.4180000126361847","0.3790000081062317","0.3790000081062317","0.3790000081062317","0.3680000305175781","0.3680000305175781","0.3680000305175781","0.4399999976158142","0.4399999976158142","0.4399999976158142","0.4650000035762787","0.4650000035762787","0.4650000035762787","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"44","0.39100000262260437","0.39100000262260437","0.39100000262260437","0.39500001072883606","0.39500001072883606","0.39500001072883606","0.3959999978542328","0.3959999978542328","0.3959999978542328","0.3720000088214874","0.3720000088214874","0.3720000088214874","0.4169999957084656","0.4169999957084656","0.4169999957084656","0.3529999852180481","0.3529999852180481","0.3529999852180481","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.3840000033378601","0.3840000033378601","0.3840000033378601","0.4659999907016754","0.4659999907016754","0.4659999907016754","0.3240000009536743","0.3240000009536743","0.3240000009536743"
"45","0.3630000054836273","0.3630000054836273","0.3630000054836273","0.40299999713897705","0.40299999713897705","0.40299999713897705","0.40799999237060547","0.40799999237060547","0.40799999237060547","0.3610000014305115","0.3610000014305115","0.3610000014305115","0.4180000126361847","0.4180000126361847","0.4180000126361847","0.36899998784065247","0.36899998784065247","0.36899998784065247","0.367000013589859","0.367000013589859","0.367000013589859","0.4300000071525574","0.4300000071525574","0.4300000071525574","0.4690000116825104","0.4690000116825104","0.4690000116825104","0.35899999737739563","0.35899999737739563","0.35899999737739563"
"46","0.38600000739097595","0.38600000739097595","0.38600000739097595","0.39800000190734863","0.39800000190734863","0.39800000190734863","0.3959999978542328","0.3959999978542328","0.3959999978542328","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.37599995732307434","0.37599995732307434","0.37599995732307434","0.34700000286102295","0.34700000286102295","0.34700000286102295","0.36399999260902405","0.36399999260902405","0.36399999260902405","0.39100000262260437","0.39100000262260437","0.39100000262260437","0.46299999952316284","0.46299999952316284","0.46299999952316284","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"47","0.3610000014305115","0.3610000014305115","0.3610000014305115","0.40400001406669617","0.40400001406669617","0.40400001406669617","0.40400001406669617","0.40400001406669617","0.40400001406669617","0.36000001430511475","0.36000001430511475","0.36000001430511475","0.38600000739097595","0.38600000739097595","0.38600000739097595","0.3630000054836273","0.3630000054836273","0.3630000054836273","0.3649999797344208","0.3649999797344208","0.3649999797344208","0.43299996852874756","0.43299996852874756","0.43299996852874756","0.46700000762939453","0.46700000762939453","0.46700000762939453","0.3790000081062317","0.3790000081062317","0.3790000081062317"
"48","0.382999986410141","0.382999986410141","0.382999986410141","0.39500001072883606","0.39500001072883606","0.39500001072883606","0.3970000147819519","0.3970000147819519","0.3970000147819519","0.36000001430511475","0.36000001430511475","0.36000001430511475","0.3720000088214874","0.3720000088214874","0.3720000088214874","0.3490000069141388","0.3490000069141388","0.3490000069141388","0.36399999260902405","0.36399999260902405","0.36399999260902405","0.3819999694824219","0.3819999694824219","0.3819999694824219","0.4620000422000885","0.4620000422000885","0.4620000422000885","0.3389999568462372","0.3389999568462372","0.3389999568462372"
"49","0.3649999797344208","0.3649999797344208","0.3649999797344208","0.4000000059604645","0.4000000059604645","0.4000000059604645","0.4050000309944153","0.4050000309944153","0.4050000309944153","0.3630000054836273","0.3630000054836273","0.3630000054836273","0.375","0.375","0.375","0.3619999587535858","0.3619999587535858","0.3619999587535858","0.3649999797344208","0.3649999797344208","0.3649999797344208","0.42500004172325134","0.42500004172325134","0.42500004172325134","0.46700000762939453","0.46700000762939453","0.46700000762939453","0.3889999985694885","0.3889999985694885","0.3889999985694885"
