"Step","GAT-num_clients_10-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_10-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_10-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_10-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_10-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_10-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_10-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_10-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_10-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_10-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_10-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_10-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_8-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_8-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_8-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_8-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_8-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_8-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_8-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_8-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_8-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_8-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_8-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_8-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_4-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_4-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_4-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_4-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_4-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_4-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_4-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_4-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_4-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_4-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_4-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_4-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_2-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_2-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_2-percentage_overlap_100-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_2-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_2-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_2-percentage_overlap_50-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_2-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_2-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_2-percentage_overlap_25-aggregation_strategy_FedProx2 - test_accuracy__MAX","GAT-num_clients_2-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy","GAT-num_clients_2-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MIN","GAT-num_clients_2-percentage_overlap_0-aggregation_strategy_FedProx2 - test_accuracy__MAX"
"22","0.43030000329017637","0.43030000329017637","0.43030000329017637","0.47849999368190765","0.47849999368190765","0.47849999368190765","0.4959999918937683","0.4959999918937683","0.4959999918937683","0.35590000450611115","0.35590000450611115","0.35590000450611115","0.5400000214576721","0.5400000214576721","0.5400000214576721","0.48487500101327896","0.48487500101327896","0.48487500101327896","0.4518750011920929","0.4518750011920929","0.4518750011920929","0.3827500082552433","0.3827500082552433","0.3827500082552433","0.5320000052452087","0.5320000052452087","0.5320000052452087","0.5282500088214874","0.5282500088214874","0.5282500088214874","0.5137500017881393","0.5137500017881393","0.5137500017881393","0.4897499978542328","0.4897499978542328","0.4897499978542328","0.5960000157356262","0.5960000157356262","0.5960000157356262","0.5774999856948853","0.5774999856948853","0.5774999856948853","0.5699999928474426","0.5699999928474426","0.5699999928474426","0.5925000309944153","0.5925000309944153","0.5925000309944153"
"23","0.43569999635219575","0.43569999635219575","0.43569999635219575","0.48160000145435333","0.48160000145435333","0.48160000145435333","0.49900004267692566","0.49900004267692566","0.49900004267692566","0.36129999458789824","0.36129999458789824","0.36129999458789824","0.5329999923706055","0.5329999923706055","0.5329999923706055","0.485750000923872","0.485750000923872","0.485750000923872","0.4502500109374523","0.4502500109374523","0.4502500109374523","0.3870000019669533","0.3870000019669533","0.3870000019669533","0.5450000166893005","0.5450000166893005","0.5450000166893005","0.5357499867677689","0.5357499867677689","0.5357499867677689","0.513499990105629","0.513499990105629","0.513499990105629","0.48000000417232513","0.48000000417232513","0.48000000417232513","0.5929999947547913","0.5929999947547913","0.5929999947547913","0.5755000114440918","0.5755000114440918","0.5755000114440918","0.559499979019165","0.559499979019165","0.559499979019165","0.5604999959468842","0.5604999959468842","0.5604999959468842"
"24","0.43279999792575835","0.43279999792575835","0.43279999792575835","0.4802999943494797","0.4802999943494797","0.4802999943494797","0.4959999918937683","0.4959999918937683","0.4959999918937683","0.36039999127388","0.36039999127388","0.36039999127388","0.5320000052452087","0.5320000052452087","0.5320000052452087","0.48250000178813934","0.48250000178813934","0.48250000178813934","0.44712500274181366","0.44712500274181366","0.44712500274181366","0.38200000301003456","0.38200000301003456","0.38200000301003456","0.546999990940094","0.546999990940094","0.546999990940094","0.5242500007152557","0.5242500007152557","0.5242500007152557","0.5122500061988831","0.5122500061988831","0.5122500061988831","0.4855000004172325","0.4855000004172325","0.4855000004172325","0.593999981880188","0.593999981880188","0.593999981880188","0.5730000138282776","0.5730000138282776","0.5730000138282776","0.5694999992847443","0.5694999992847443","0.5694999992847443","0.5674999952316284","0.5674999952316284","0.5674999952316284"
"25","0.43120000064373015","0.43120000064373015","0.43120000064373015","0.47540000081062317","0.47540000081062317","0.47540000081062317","0.492000013589859","0.492000013589859","0.492000013589859","0.36309999972581863","0.36309999972581863","0.36309999972581863","0.531000018119812","0.531000018119812","0.531000018119812","0.47837499156594276","0.47837499156594276","0.47837499156594276","0.45262500643730164","0.45262500643730164","0.45262500643730164","0.38362500071525574","0.38362500071525574","0.38362500071525574","0.5379999876022339","0.5379999876022339","0.5379999876022339","0.5387500077486038","0.5387500077486038","0.5387500077486038","0.5139999836683273","0.5139999836683273","0.5139999836683273","0.4842500165104866","0.4842500165104866","0.4842500165104866","0.5950000286102295","0.5950000286102295","0.5950000286102295","0.578000009059906","0.578000009059906","0.578000009059906","0.5609999895095825","0.5609999895095825","0.5609999895095825","0.5794999897480011","0.5794999897480011","0.5794999897480011"
"26","0.4389000028371811","0.4389000028371811","0.4389000028371811","0.47609999477863313","0.47609999477863313","0.47609999477863313","0.5","0.5","0.5","0.36220000237226485","0.36220000237226485","0.36220000237226485","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.4777499958872795","0.4777499958872795","0.4777499958872795","0.44624999538064003","0.44624999538064003","0.44624999538064003","0.38337501883506775","0.38337501883506775","0.38337501883506775","0.546999990940094","0.546999990940094","0.546999990940094","0.5347499847412109","0.5347499847412109","0.5347499847412109","0.5209999879201254","0.5209999879201254","0.5209999879201254","0.4855000004172325","0.4855000004172325","0.4855000004172325","0.5879999995231628","0.5879999995231628","0.5879999995231628","0.585999995470047","0.585999995470047","0.585999995470047","0.5654999911785126","0.5654999911785126","0.5654999911785126","0.5954999923706055","0.5954999923706055","0.5954999923706055"
"27","0.4358000010251999","0.4358000010251999","0.4358000010251999","0.47750000059604647","0.47750000059604647","0.47750000059604647","0.492000013589859","0.492000013589859","0.492000013589859","0.36560000777244567","0.36560000777244567","0.36560000777244567","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.47999999672174454","0.47999999672174454","0.47999999672174454","0.45225000381469727","0.45225000381469727","0.45225000381469727","0.3826250024139881","0.3826250024139881","0.3826250024139881","0.5329999923706055","0.5329999923706055","0.5329999923706055","0.53125","0.53125","0.53125","0.5170000046491623","0.5170000046491623","0.5170000046491623","0.4855000078678131","0.4855000078678131","0.4855000078678131","0.5870000123977661","0.5870000123977661","0.5870000123977661","0.5810000002384186","0.5810000002384186","0.5810000002384186","0.5690000057220459","0.5690000057220459","0.5690000057220459","0.585500031709671","0.585500031709671","0.585500031709671"
"28","0.44000000357627866","0.44000000357627866","0.44000000357627866","0.47409999668598174","0.47409999668598174","0.47409999668598174","0.5","0.5","0.5","0.3632000043988228","0.3632000043988228","0.3632000043988228","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.48274998366832733","0.48274998366832733","0.48274998366832733","0.44575000926852226","0.44575000926852226","0.44575000926852226","0.386875007301569","0.386875007301569","0.386875007301569","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.5355000048875809","0.5355000048875809","0.5355000048875809","0.5222499966621399","0.5222499966621399","0.5222499966621399","0.49424999952316284","0.49424999952316284","0.49424999952316284","0.593999981880188","0.593999981880188","0.593999981880188","0.6019999980926514","0.6019999980926514","0.6019999980926514","0.5645000040531158","0.5645000040531158","0.5645000040531158","0.5705000162124634","0.5705000162124634","0.5705000162124634"
"29","0.4375999987125397","0.4375999987125397","0.4375999987125397","0.479299995303154","0.479299995303154","0.479299995303154","0.49399998784065247","0.49399998784065247","0.49399998784065247","0.35750000178813934","0.35750000178813934","0.35750000178813934","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.4832499995827675","0.4832499995827675","0.4832499995827675","0.44749999791383743","0.44749999791383743","0.44749999791383743","0.3844999931752682","0.3844999931752682","0.3844999931752682","0.5329999923706055","0.5329999923706055","0.5329999923706055","0.5315000116825104","0.5315000116825104","0.5315000116825104","0.5114999935030937","0.5114999935030937","0.5114999935030937","0.49024999141693115","0.49024999141693115","0.49024999141693115","0.5799999833106995","0.5799999833106995","0.5799999833106995","0.5914999842643738","0.5914999842643738","0.5914999842643738","0.5729999840259552","0.5729999840259552","0.5729999840259552","0.5905000269412994","0.5905000269412994","0.5905000269412994"
"30","0.43829999268054964","0.43829999268054964","0.43829999268054964","0.4776999980211258","0.4776999980211258","0.4776999980211258","0.49799999594688416","0.49799999594688416","0.49799999594688416","0.3636000081896782","0.3636000081896782","0.3636000081896782","0.5400000214576721","0.5400000214576721","0.5400000214576721","0.4820000007748604","0.4820000007748604","0.4820000007748604","0.4478750042617321","0.4478750042617321","0.4478750042617321","0.37925001233816147","0.37925001233816147","0.37925001233816147","0.531000018119812","0.531000018119812","0.531000018119812","0.533749982714653","0.533749982714653","0.533749982714653","0.5237499922513962","0.5237499922513962","0.5237499922513962","0.4830000028014183","0.4830000028014183","0.4830000028014183","0.597000002861023","0.597000002861023","0.597000002861023","0.5959999859333038","0.5959999859333038","0.5959999859333038","0.5699999928474426","0.5699999928474426","0.5699999928474426","0.5719999969005585","0.5719999969005585","0.5719999969005585"
"31","0.4394999951124191","0.4394999951124191","0.4394999951124191","0.47590000331401827","0.47590000331401827","0.47590000331401827","0.492000013589859","0.492000013589859","0.492000013589859","0.3596000000834465","0.3596000000834465","0.3596000000834465","0.5339999794960022","0.5339999794960022","0.5339999794960022","0.47862499207258224","0.47862499207258224","0.47862499207258224","0.4480000026524067","0.4480000026524067","0.4480000026524067","0.38199999555945396","0.38199999555945396","0.38199999555945396","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.5254999995231628","0.5254999995231628","0.5254999995231628","0.5259999930858612","0.5259999930858612","0.5259999930858612","0.49424999952316284","0.49424999952316284","0.49424999952316284","0.5809999704360962","0.5809999704360962","0.5809999704360962","0.5820000171661377","0.5820000171661377","0.5820000171661377","0.5665000081062317","0.5665000081062317","0.5665000081062317","0.5755000114440918","0.5755000114440918","0.5755000114440918"
"32","0.4405000001192093","0.4405000001192093","0.4405000001192093","0.47529999911785126","0.47529999911785126","0.47529999911785126","0.492000013589859","0.492000013589859","0.492000013589859","0.36110000014305116","0.36110000014305116","0.36110000014305116","0.5360000133514404","0.5360000133514404","0.5360000133514404","0.4854999892413616","0.4854999892413616","0.4854999892413616","0.45262500643730164","0.45262500643730164","0.45262500643730164","0.38100001215934753","0.38100001215934753","0.38100001215934753","0.5360000133514404","0.5360000133514404","0.5360000133514404","0.5277500003576279","0.5277500003576279","0.5277500003576279","0.5159999951720238","0.5159999951720238","0.5159999951720238","0.4964999854564667","0.4964999854564667","0.4964999854564667","0.593999981880188","0.593999981880188","0.593999981880188","0.5755000114440918","0.5755000114440918","0.5755000114440918","0.5719999969005585","0.5719999969005585","0.5719999969005585","0.5760000050067902","0.5760000050067902","0.5760000050067902"
"33","0.4384999990463257","0.4384999990463257","0.4384999990463257","0.48270000517368317","0.48270000517368317","0.48270000517368317","0.4899999797344208","0.4899999797344208","0.4899999797344208","0.36050000190734866","0.36050000190734866","0.36050000190734866","0.527999997138977","0.527999997138977","0.527999997138977","0.4817500077188015","0.4817500077188015","0.4817500077188015","0.4507499970495701","0.4507499970495701","0.4507499970495701","0.38612499088048935","0.38612499088048935","0.38612499088048935","0.5389999747276306","0.5389999747276306","0.5389999747276306","0.5324999988079071","0.5324999988079071","0.5324999988079071","0.5174999982118607","0.5174999982118607","0.5174999982118607","0.48999999463558197","0.48999999463558197","0.48999999463558197","0.5960000157356262","0.5960000157356262","0.5960000157356262","0.5694999992847443","0.5694999992847443","0.5694999992847443","0.5789999961853027","0.5789999961853027","0.5789999961853027","0.5734999775886536","0.5734999775886536","0.5734999775886536"
"34","0.44159998893737795","0.44159998893737795","0.44159998893737795","0.4805999994277954","0.4805999994277954","0.4805999994277954","0.492000013589859","0.492000013589859","0.492000013589859","0.3644000068306923","0.3644000068306923","0.3644000068306923","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.4753750003874302","0.4753750003874302","0.4753750003874302","0.44712500646710396","0.44712500646710396","0.44712500646710396","0.3803749941289425","0.3803749941289425","0.3803749941289425","0.531000018119812","0.531000018119812","0.531000018119812","0.5239999890327454","0.5239999890327454","0.5239999890327454","0.5135000124573708","0.5135000124573708","0.5135000124573708","0.48224999755620956","0.48224999755620956","0.48224999755620956","0.5839999914169312","0.5839999914169312","0.5839999914169312","0.5785000026226044","0.5785000026226044","0.5785000026226044","0.5679999887943268","0.5679999887943268","0.5679999887943268","0.5764999985694885","0.5764999985694885","0.5764999985694885"
"35","0.4311999976634979","0.4311999976634979","0.4311999976634979","0.47689999341964723","0.47689999341964723","0.47689999341964723","0.4899999797344208","0.4899999797344208","0.4899999797344208","0.3634000077843666","0.3634000077843666","0.3634000077843666","0.531000018119812","0.531000018119812","0.531000018119812","0.4794999957084656","0.4794999957084656","0.4794999957084656","0.4462500065565109","0.4462500065565109","0.4462500065565109","0.3839999958872795","0.3839999958872795","0.3839999958872795","0.5479999780654907","0.5479999780654907","0.5479999780654907","0.525749996304512","0.525749996304512","0.525749996304512","0.5237499922513962","0.5237499922513962","0.5237499922513962","0.4897500053048134","0.4897500053048134","0.4897500053048134","0.5879999995231628","0.5879999995231628","0.5879999995231628","0.5895000100135803","0.5895000100135803","0.5895000100135803","0.56700000166893","0.56700000166893","0.56700000166893","0.5470000207424164","0.5470000207424164","0.5470000207424164"
"36","0.44190000295639037","0.44190000295639037","0.44190000295639037","0.47979999482631686","0.47979999482631686","0.47979999482631686","0.48899999260902405","0.48899999260902405","0.48899999260902405","0.3620999976992607","0.3620999976992607","0.3620999976992607","0.5220000147819519","0.5220000147819519","0.5220000147819519","0.4778749980032444","0.4778749980032444","0.4778749980032444","0.44612499698996544","0.44612499698996544","0.44612499698996544","0.38612500205636024","0.38612500205636024","0.38612500205636024","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.5262500047683716","0.5262500047683716","0.5262500047683716","0.5115000009536743","0.5115000009536743","0.5115000009536743","0.4827499985694885","0.4827499985694885","0.4827499985694885","0.5879999995231628","0.5879999995231628","0.5879999995231628","0.5705000162124634","0.5705000162124634","0.5705000162124634","0.5625","0.5625","0.5625","0.5770000219345093","0.5770000219345093","0.5770000219345093"
"37","0.4371000021696091","0.4371000021696091","0.4371000021696091","0.4812999963760376","0.4812999963760376","0.4812999963760376","0.49399998784065247","0.49399998784065247","0.49399998784065247","0.3546999990940094","0.3546999990940094","0.3546999990940094","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.479250006377697","0.479250006377697","0.479250006377697","0.4468750022351742","0.4468750022351742","0.4468750022351742","0.37962500378489494","0.37962500378489494","0.37962500378489494","0.5389999747276306","0.5389999747276306","0.5389999747276306","0.5155000016093254","0.5155000016093254","0.5155000016093254","0.5109999924898148","0.5109999924898148","0.5109999924898148","0.4794999808073044","0.4794999808073044","0.4794999808073044","0.5839999914169312","0.5839999914169312","0.5839999914169312","0.5649999976158142","0.5649999976158142","0.5649999976158142","0.5674999952316284","0.5674999952316284","0.5674999952316284","0.5879999697208405","0.5879999697208405","0.5879999697208405"
"38","0.4384999990463257","0.4384999990463257","0.4384999990463257","0.47729999721050265","0.47729999721050265","0.47729999721050265","0.4950000047683716","0.4950000047683716","0.4950000047683716","0.36549999862909316","0.36549999862909316","0.36549999862909316","0.5230000019073486","0.5230000019073486","0.5230000019073486","0.47437499836087227","0.47437499836087227","0.47437499836087227","0.4477500021457672","0.4477500021457672","0.4477500021457672","0.3812500014901161","0.3812500014901161","0.3812500014901161","0.5379999876022339","0.5379999876022339","0.5379999876022339","0.528750017285347","0.528750017285347","0.528750017285347","0.5192500203847885","0.5192500203847885","0.5192500203847885","0.4840000048279762","0.4840000048279762","0.4840000048279762","0.5889999866485596","0.5889999866485596","0.5889999866485596","0.5815000236034393","0.5815000236034393","0.5815000236034393","0.5620000064373016","0.5620000064373016","0.5620000064373016","0.5715000033378601","0.5715000033378601","0.5715000033378601"
"39","0.4348999947309494","0.4348999947309494","0.4348999947309494","0.4802999973297119","0.4802999973297119","0.4802999973297119","0.49399998784065247","0.49399998784065247","0.49399998784065247","0.36690000295639036","0.36690000295639036","0.36690000295639036","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.48112500086426735","0.48112500086426735","0.48112500086426735","0.4481250010430813","0.4481250010430813","0.4481250010430813","0.3831250034272671","0.3831250034272671","0.3831250034272671","0.5440000295639038","0.5440000295639038","0.5440000295639038","0.5169999897480011","0.5169999897480011","0.5169999897480011","0.5164999961853027","0.5164999961853027","0.5164999961853027","0.48399998992681503","0.48399998992681503","0.48399998992681503","0.5920000076293945","0.5920000076293945","0.5920000076293945","0.5715000033378601","0.5715000033378601","0.5715000033378601","0.5534999966621399","0.5534999966621399","0.5534999966621399","0.5730000138282776","0.5730000138282776","0.5730000138282776"
"40","0.4364999979734421","0.4364999979734421","0.4364999979734421","0.48409999907016754","0.48409999907016754","0.48409999907016754","0.4909999966621399","0.4909999966621399","0.4909999966621399","0.35870000422000886","0.35870000422000886","0.35870000422000886","0.5299999713897705","0.5299999713897705","0.5299999713897705","0.47599999979138374","0.47599999979138374","0.47599999979138374","0.45262499526143074","0.45262499526143074","0.45262499526143074","0.3778750076889992","0.3778750076889992","0.3778750076889992","0.5329999923706055","0.5329999923706055","0.5329999923706055","0.5275000035762787","0.5275000035762787","0.5275000035762787","0.511000007390976","0.511000007390976","0.511000007390976","0.492000013589859","0.492000013589859","0.492000013589859","0.5979999899864197","0.5979999899864197","0.5979999899864197","0.5764999985694885","0.5764999985694885","0.5764999985694885","0.5590000152587891","0.5590000152587891","0.5590000152587891","0.5730000138282776","0.5730000138282776","0.5730000138282776"
"41","0.4377999991178513","0.4377999991178513","0.4377999991178513","0.4815999984741211","0.4815999984741211","0.4815999984741211","0.492000013589859","0.492000013589859","0.492000013589859","0.36240000277757645","0.36240000277757645","0.36240000277757645","0.5230000019073486","0.5230000019073486","0.5230000019073486","0.4776249974966049","0.4776249974966049","0.4776249974966049","0.4398750104010105","0.4398750104010105","0.4398750104010105","0.38225001469254494","0.38225001469254494","0.38225001469254494","0.5339999794960022","0.5339999794960022","0.5339999794960022","0.5304999947547913","0.5304999947547913","0.5304999947547913","0.5197499990463257","0.5197499990463257","0.5197499990463257","0.49125001579523087","0.49125001579523087","0.49125001579523087","0.5889999866485596","0.5889999866485596","0.5889999866485596","0.5645000040531158","0.5645000040531158","0.5645000040531158","0.5640000104904175","0.5640000104904175","0.5640000104904175","0.5869999825954437","0.5869999825954437","0.5869999825954437"
"42","0.4369000047445297","0.4369000047445297","0.4369000047445297","0.4785999983549118","0.4785999983549118","0.4785999983549118","0.492000013589859","0.492000013589859","0.492000013589859","0.3643000051379204","0.3643000051379204","0.3643000051379204","0.5220000147819519","0.5220000147819519","0.5220000147819519","0.47350000217556953","0.47350000217556953","0.47350000217556953","0.4481250010430813","0.4481250010430813","0.4481250010430813","0.3866250030696392","0.3866250030696392","0.3866250030696392","0.5410000085830688","0.5410000085830688","0.5410000085830688","0.5214999914169312","0.5214999914169312","0.5214999914169312","0.517750009894371","0.517750009894371","0.517750009894371","0.4827499985694885","0.4827499985694885","0.4827499985694885","0.5879999995231628","0.5879999995231628","0.5879999995231628","0.5834999978542328","0.5834999978542328","0.5834999978542328","0.5604999959468842","0.5604999959468842","0.5604999959468842","0.5534999966621399","0.5534999966621399","0.5534999966621399"
"43","0.4440000087022781","0.4440000087022781","0.4440000087022781","0.4819000005722046","0.4819000005722046","0.4819000005722046","0.4899999797344208","0.4899999797344208","0.4899999797344208","0.3619999960064888","0.3619999960064888","0.3619999960064888","0.5170000195503235","0.5170000195503235","0.5170000195503235","0.4788749925792217","0.4788749925792217","0.4788749925792217","0.4442500062286854","0.4442500062286854","0.4442500062286854","0.3843749947845936","0.3843749947845936","0.3843749947845936","0.5289999842643738","0.5289999842643738","0.5289999842643738","0.5284999907016754","0.5284999907016754","0.5284999907016754","0.5122500136494637","0.5122500136494637","0.5122500136494637","0.47875000536441803","0.47875000536441803","0.47875000536441803","0.5879999995231628","0.5879999995231628","0.5879999995231628","0.5694999992847443","0.5694999992847443","0.5694999992847443","0.5570000112056732","0.5570000112056732","0.5570000112056732","0.5825000107288361","0.5825000107288361","0.5825000107288361"
"44","0.44150000512599946","0.44150000512599946","0.44150000512599946","0.479899999499321","0.479899999499321","0.479899999499321","0.48899999260902405","0.48899999260902405","0.48899999260902405","0.3646000027656555","0.3646000027656555","0.3646000027656555","0.5210000276565552","0.5210000276565552","0.5210000276565552","0.47312500700354576","0.47312500700354576","0.47312500700354576","0.4463749974966049","0.4463749974966049","0.4463749974966049","0.3865000009536743","0.3865000009536743","0.3865000009536743","0.5339999794960022","0.5339999794960022","0.5339999794960022","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.52674999833107","0.52674999833107","0.52674999833107","0.48274997621774673","0.48274997621774673","0.48274997621774673","0.5820000171661377","0.5820000171661377","0.5820000171661377","0.5794999897480011","0.5794999897480011","0.5794999897480011","0.5699999928474426","0.5699999928474426","0.5699999928474426","0.5590000152587891","0.5590000152587891","0.5590000152587891"
"45","0.42959999442100527","0.42959999442100527","0.42959999442100527","0.48010000586509705","0.48010000586509705","0.48010000586509705","0.49399998784065247","0.49399998784065247","0.49399998784065247","0.3617999956011772","0.3617999956011772","0.3617999956011772","0.5210000276565552","0.5210000276565552","0.5210000276565552","0.4727499969303608","0.4727499969303608","0.4727499969303608","0.44587500765919685","0.44587500765919685","0.44587500765919685","0.3812500014901161","0.3812500014901161","0.3812500014901161","0.5339999794960022","0.5339999794960022","0.5339999794960022","0.5195000022649765","0.5195000022649765","0.5195000022649765","0.5184999853372574","0.5184999853372574","0.5184999853372574","0.47849998623132706","0.47849998623132706","0.47849998623132706","0.5860000252723694","0.5860000252723694","0.5860000252723694","0.5834999978542328","0.5834999978542328","0.5834999978542328","0.5730000138282776","0.5730000138282776","0.5730000138282776","0.578499972820282","0.578499972820282","0.578499972820282"
"46","0.4370000034570694","0.4370000034570694","0.4370000034570694","0.48240000009536743","0.48240000009536743","0.48240000009536743","0.5","0.5","0.5","0.36620000898838045","0.36620000898838045","0.36620000898838045","0.527999997138977","0.527999997138977","0.527999997138977","0.4780000038444996","0.4780000038444996","0.4780000038444996","0.44962500035762787","0.44962500035762787","0.44962500035762787","0.38587500154972076","0.38587500154972076","0.38587500154972076","0.5270000100135803","0.5270000100135803","0.5270000100135803","0.5142499953508377","0.5142499953508377","0.5142499953508377","0.5105000138282776","0.5105000138282776","0.5105000138282776","0.48375000059604645","0.48375000059604645","0.48375000059604645","0.5820000171661377","0.5820000171661377","0.5820000171661377","0.5764999985694885","0.5764999985694885","0.5764999985694885","0.5729999840259552","0.5729999840259552","0.5729999840259552","0.5620000064373016","0.5620000064373016","0.5620000064373016"
"47","0.43650000393390653","0.43650000393390653","0.43650000393390653","0.4813999980688095","0.4813999980688095","0.4813999980688095","0.4930000305175781","0.4930000305175781","0.4930000305175781","0.3608999937772751","0.3608999937772751","0.3608999937772751","0.527999997138977","0.527999997138977","0.527999997138977","0.4753749966621399","0.4753749966621399","0.4753749966621399","0.44862499088048935","0.44862499088048935","0.44862499088048935","0.3854999914765358","0.3854999914765358","0.3854999914765358","0.5329999923706055","0.5329999923706055","0.5329999923706055","0.5192499905824661","0.5192499905824661","0.5192499905824661","0.5174999982118607","0.5174999982118607","0.5174999982118607","0.484250009059906","0.484250009059906","0.484250009059906","0.574999988079071","0.574999988079071","0.574999988079071","0.5814999938011169","0.5814999938011169","0.5814999938011169","0.5665000081062317","0.5665000081062317","0.5665000081062317","0.5715000033378601","0.5715000033378601","0.5715000033378601"
"48","0.43419999778270724","0.43419999778270724","0.43419999778270724","0.4822999984025955","0.4822999984025955","0.4822999984025955","0.4970000088214874","0.4970000088214874","0.4970000088214874","0.36579999327659607","0.36579999327659607","0.36579999327659607","0.5260000228881836","0.5260000228881836","0.5260000228881836","0.4739999994635582","0.4739999994635582","0.4739999994635582","0.4491249993443489","0.4491249993443489","0.4491249993443489","0.3856249935925007","0.3856249935925007","0.3856249935925007","0.5350000262260437","0.5350000262260437","0.5350000262260437","0.518750011920929","0.518750011920929","0.518750011920929","0.5147499889135361","0.5147499889135361","0.5147499889135361","0.47224999219179153","0.47224999219179153","0.47224999219179153","0.5889999866485596","0.5889999866485596","0.5889999866485596","0.5849999785423279","0.5849999785423279","0.5849999785423279","0.5609999895095825","0.5609999895095825","0.5609999895095825","0.5699999928474426","0.5699999928474426","0.5699999928474426"
